booking_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,arrival_date,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
HB-108297,City Hotel,0,116,2025,March,13,24,2025-03-24,0,2,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,171.0,,0,Transient-Party,90.0,0,0
HB-089830,City Hotel,0,109,2024,May,21,23,2024-05-23,1,3,2,0.0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,75.0,0,0
HB-001611,Resort Hotel,0,40,2023,September,36,6,2023-09-06,2,0,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,128.0,0,1
HB-069072,City Hotel,1,181,2025,May,21,25,2025-05-25,0,2,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,130.0,0,0
HB-041041,City Hotel,0,0,2023,August,32,11,2023-08-11,0,2,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,D,A,0,No Deposit,,45.0,0,Transient,0.0,0,2
HB-014151,Resort Hotel,0,4,2024,December,49,6,2024-12-06,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,5,A,D,0,No Deposit,,154.0,0,Transient,27.0,0,0
HB-064072,City Hotel,1,41,2025,February,9,28,2025-02-28,1,5,2,0.0,0,BB,DZA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,100.3,0,0
HB-075680,City Hotel,1,295,2023,August,32,8,2023-08-08,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
HB-032659,Resort Hotel,0,48,2025,January,5,28,2025-01-28,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,,0,Transient,37.8,1,2
HB-106840,City Hotel,0,13,2025,March,10,3,2025-03-03,0,1,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,155.0,1,1
HB-015302,Resort Hotel,0,7,2024,July,27,5,2024-07-05,0,2,3,0.0,0,BB,PRT,Online TA,TA/TO,1,0,1,E,E,1,No Deposit,240.0,,0,Transient,236.0,1,2
HB-055613,City Hotel,1,0,2024,August,33,18,2024-08-18,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,158.0,0,1
HB-047987,City Hotel,1,38,2024,March,11,11,2024-03-11,1,2,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,76.5,0,1
HB-072346,City Hotel,1,243,2025,July,30,26,2025-07-26,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,110.0,0,0
HB-056134,City Hotel,1,14,2024,August,35,30,2024-08-30,0,2,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.0,0,0
HB-006480,Resort Hotel,1,277,2024,June,24,12,2024-06-12,2,2,2,0.0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,110.0,0,0
HB-006810,Resort Hotel,1,265,2024,July,27,3,2024-07-03,2,5,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,,0,Transient,81.0,0,2
HB-002123,Resort Hotel,0,50,2023,October,40,2,2023-10-02,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,240.0,,0,Transient,50.4,0,2
HB-086608,City Hotel,0,6,2024,April,14,3,2024-04-03,2,2,2,0.0,0,SC,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,,0,Transient,85.0,0,0
HB-088069,City Hotel,0,51,2024,April,17,26,2024-04-26,0,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,120.7,0,1
HB-078464,City Hotel,0,6,2023,October,40,6,2023-10-06,0,4,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,148.5,0,1
HB-011266,Resort Hotel,1,87,2025,April,18,30,2025-04-30,2,3,2,0.0,0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,48.0,0,0
HB-024268,Resort Hotel,0,236,2024,May,19,12,2024-05-12,0,3,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,315.0,,0,Transient-Party,54.0,1,0
HB-024921,Resort Hotel,0,86,2024,June,22,2,2024-06-02,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,243.0,,0,Contract,90.9,0,0
HB-028186,Resort Hotel,0,49,2024,September,38,19,2024-09-19,1,4,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,125.0,0,1
HB-000225,Resort Hotel,0,96,2023,July,27,8,2023-07-08,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240.0,,0,Transient,107.0,0,1
HB-081466,City Hotel,0,5,2023,December,49,9,2023-12-09,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient-Party,58.0,0,1
HB-113426,City Hotel,0,17,2025,June,23,5,2025-06-05,1,1,3,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,200.0,0,2
HB-050093,City Hotel,1,8,2024,April,17,23,2024-04-23,0,1,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,0.0,0,2
HB-071336,City Hotel,1,178,2025,July,27,2,2025-07-02,2,5,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,179.1,0,0
HB-037159,Resort Hotel,0,21,2025,June,23,2,2025-06-02,2,5,2,1.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,113.75,0,0
HB-054821,City Hotel,1,121,2024,July,30,27,2024-07-27,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,91.48,0,0
HB-053885,City Hotel,1,179,2024,July,27,1,2024-07-01,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,65.0,0,0
HB-041853,City Hotel,0,50,2023,August,34,25,2023-08-25,0,4,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
HB-107615,City Hotel,0,34,2025,March,11,12,2025-03-12,2,2,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,72.33,0,1
HB-053441,City Hotel,1,193,2024,June,25,20,2024-06-20,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,162.0,,39,Transient,120.0,0,0
HB-031515,Resort Hotel,0,0,2024,December,1,30,2024-12-30,0,0,2,0.0,0,BB,PRT,Direct,Direct,1,0,0,A,A,1,No Deposit,,,0,Transient,0.0,0,1
HB-109352,City Hotel,0,92,2025,April,15,7,2025-04-07,1,2,2,0.0,0,BB,NLD,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,99.0,0,0
HB-101530,City Hotel,0,50,2024,November,46,11,2024-11-11,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,75.0,0,1
HB-027651,Resort Hotel,0,21,2024,September,36,3,2024-09-03,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,174.0,0,1
HB-108716,City Hotel,0,68,2025,March,13,28,2025-03-28,0,4,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,79.2,0,0
HB-036517,Resort Hotel,0,126,2025,May,20,16,2025-05-16,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,171.0,,0,Transient,66.8,0,0
HB-042327,City Hotel,0,22,2023,September,36,4,2023-09-04,2,4,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,1,No Deposit,9.0,,0,Contract,122.5,0,3
HB-084121,City Hotel,0,4,2024,February,8,19,2024-02-19,0,1,1,0.0,0,BB,DEU,Corporate,TA/TO,0,0,0,A,D,0,No Deposit,,67.0,0,Transient-Party,81.0,0,0
HB-071570,City Hotel,1,289,2025,July,28,7,2025-07-07,2,2,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,2
HB-027399,Resort Hotel,0,18,2024,August,35,26,2024-08-26,0,2,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,241.0,,0,Transient,153.37,1,1
HB-000856,Resort Hotel,1,124,2023,August,31,1,2023-08-01,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,120.6,0,1
HB-035696,Resort Hotel,0,253,2025,April,17,23,2025-04-23,2,5,1,0.0,0,HB,NLD,Groups,TA/TO,0,0,0,D,E,3,No Deposit,273.0,,0,Transient-Party,69.37,0,0
HB-103191,City Hotel,0,6,2024,December,50,13,2024-12-13,0,2,2,1.0,0,BB,DEU,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,131.0,1,1
HB-111597,City Hotel,0,87,2025,May,19,10,2025-05-10,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,141.0,0,3
HB-065841,City Hotel,1,66,2025,April,15,9,2025-04-09,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,100.0,0,0
HB-019157,Resort Hotel,0,2,2023,December,49,9,2023-12-09,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient-Party,26.0,0,0
HB-050198,City Hotel,1,26,2024,April,17,25,2024-04-25,1,4,2,2.0,0,BB,TUN,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,197.78,0,0
HB-026299,Resort Hotel,0,113,2024,July,30,23,2024-07-23,2,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,172.0,1,1
HB-028063,Resort Hotel,0,46,2024,September,38,18,2024-09-18,1,0,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,54.67,0,1
HB-108673,City Hotel,0,110,2025,March,13,27,2025-03-27,1,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,27.0,,0,Transient,72.0,0,1
HB-111095,City Hotel,0,21,2025,May,19,5,2025-05-05,0,1,2,0.0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,108.0,0,1
HB-031696,Resort Hotel,0,31,2024,December,1,30,2024-12-30,2,3,2,0.0,0,SC,PRT,Groups,Direct,0,0,0,E,I,3,No Deposit,,,0,Transient-Party,50.0,0,1
HB-016959,Resort Hotel,0,14,2023,September,37,17,2023-09-17,0,2,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,144.0,1,1
HB-029268,Resort Hotel,0,386,2024,October,42,20,2024-10-20,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,2,No Deposit,,,0,Transient-Party,50.5,0,0
HB-101374,City Hotel,0,16,2024,November,45,6,2024-11-06,2,3,1,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,155.6,0,2
HB-038873,Resort Hotel,0,1,2025,July,31,31,2025-07-31,1,0,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,155.0,0,0
HB-013750,Resort Hotel,1,80,2025,August,35,28,2025-08-28,1,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,215.33,0,1
HB-012217,Resort Hotel,1,26,2025,June,25,18,2025-06-18,2,3,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,136.0,0,1
HB-021325,Resort Hotel,0,2,2024,February,8,25,2024-02-25,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,,,0,Transient,45.0,0,0
HB-097563,City Hotel,0,40,2024,September,37,13,2024-09-13,0,5,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,86.0,,0,Transient-Party,108.0,0,0
HB-098049,City Hotel,0,294,2024,September,38,21,2024-09-21,0,4,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,26.0,,0,Transient-Party,117.0,0,1
HB-114193,City Hotel,0,43,2025,June,24,11,2025-06-11,2,5,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,145.71,0,1
HB-114094,City Hotel,0,423,2025,June,24,14,2025-06-14,0,3,2,0.0,0,BB,AUS,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,1
HB-005837,Resort Hotel,1,9,2024,May,20,15,2024-05-15,1,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,315.0,,0,Transient-Party,70.0,0,0
HB-015786,Resort Hotel,0,32,2023,July,30,27,2023-07-27,1,5,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250.0,,0,Transient,147.0,0,0
HB-005434,Resort Hotel,1,114,2024,April,18,29,2024-04-29,1,2,3,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,123.0,0,0
HB-026054,Resort Hotel,0,14,2024,July,29,18,2024-07-18,1,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,G,0,No Deposit,36.0,,0,Transient,167.21,0,0
HB-045049,City Hotel,1,102,2023,October,42,16,2023-10-16,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6.0,,0,Transient-Party,101.5,0,0
HB-084856,City Hotel,0,42,2024,March,9,2,2024-03-02,0,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,69.22,0,0
HB-008451,Resort Hotel,1,136,2024,September,39,29,2024-09-29,0,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,89.0,0,0
HB-108210,City Hotel,0,7,2025,March,12,20,2025-03-20,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,87.04,0,1
HB-024666,Resort Hotel,0,109,2024,May,21,22,2024-05-22,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,47.13,0,1
HB-018833,Resort Hotel,0,0,2023,November,48,28,2023-11-28,1,1,3,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,6.0,,0,Transient,39.15,0,1
HB-118688,City Hotel,0,141,2025,August,33,17,2025-08-17,2,5,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0,Transient,195.0,0,1
HB-044373,City Hotel,1,26,2023,October,40,4,2023-10-04,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,79.85,0,1
HB-007209,Resort Hotel,1,42,2024,July,30,27,2024-07-27,2,5,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,198.29,0,0
HB-105164,City Hotel,0,15,2025,January,5,27,2025-01-27,2,3,1,0.0,0,BB,ESP,Online TA,GDS,0,0,0,A,A,0,No Deposit,195.0,,0,Transient,98.0,0,0
HB-112424,City Hotel,0,11,2025,May,21,21,2025-05-21,2,1,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,B,0,No Deposit,14.0,,0,Transient,120.0,0,0
HB-099523,City Hotel,0,185,2024,October,41,10,2024-10-10,1,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,113.4,0,2
HB-025086,Resort Hotel,0,0,2024,June,24,13,2024-06-13,1,0,2,0.0,0,BB,USA,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,159.0,1,0
HB-056780,City Hotel,1,48,2024,September,37,14,2024-09-14,0,1,1,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,120.0,0,0
HB-016006,Resort Hotel,0,112,2023,August,31,3,2023-08-03,2,5,2,0.0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5.0,,0,Transient,142.3,0,0
HB-055389,City Hotel,1,221,2024,August,33,12,2024-08-12,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,147,Transient-Party,80.0,0,0
HB-024959,Resort Hotel,0,1,2024,June,23,9,2024-06-09,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,110.0,0,1
HB-074362,City Hotel,1,276,2023,July,29,20,2023-07-20,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Contract,62.0,0,0
HB-104019,City Hotel,0,0,2025,January,1,3,2025-01-03,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.0,0,0
HB-035217,Resort Hotel,0,89,2025,April,16,14,2025-04-14,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient-Party,122.0,1,2
HB-043518,City Hotel,0,42,2023,September,38,19,2023-09-19,2,1,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,76.5,0,0
HB-100439,City Hotel,0,172,2024,October,43,23,2024-10-23,2,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,80.75,0,0
HB-085800,City Hotel,0,5,2024,March,12,19,2024-03-19,2,1,2,0.0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,93.33,0,0
HB-068702,City Hotel,1,209,2025,May,21,19,2025-05-19,2,3,2,0.0,0,BB,HRV,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,138.6,0,0
HB-113623,City Hotel,0,4,2025,June,24,9,2025-06-09,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,124.5,0,0
HB-050644,City Hotel,1,302,2024,May,18,5,2024-05-05,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-016625,Resort Hotel,0,10,2023,August,35,30,2023-08-30,2,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,121.8,0,0
HB-028891,Resort Hotel,0,1,2024,October,41,12,2024-10-12,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,,367.0,0,Group,55.0,0,0
HB-102193,City Hotel,0,44,2024,November,47,22,2024-11-22,0,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,98.8,0,2
HB-001757,Resort Hotel,0,0,2023,September,37,13,2023-09-13,1,0,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,A,E,0,No Deposit,,,0,Transient,123.0,0,0
HB-032382,Resort Hotel,0,5,2025,January,4,24,2025-01-24,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,297.0,0,Transient,35.0,0,0
HB-112360,City Hotel,0,75,2025,May,21,20,2025-05-20,2,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,162.0,0,1
HB-025566,Resort Hotel,0,160,2024,June,26,26,2024-06-26,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243.0,,0,Contract,59.8,0,1
HB-099726,City Hotel,0,377,2024,October,42,14,2024-10-14,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
HB-050510,City Hotel,1,437,2024,May,18,2,2024-05-02,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,60.0,0,0
HB-010730,Resort Hotel,1,175,2025,March,13,29,2025-03-29,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,41.85,0,1
HB-105633,City Hotel,0,17,2025,February,7,10,2025-02-10,1,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,97.0,1,0
HB-071705,City Hotel,1,78,2025,July,28,10,2025-07-10,1,3,3,0.0,0,BB,IRN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,190.0,0,1
HB-064378,City Hotel,1,12,2025,March,10,8,2025-03-08,0,2,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,93.0,0,0
HB-096020,City Hotel,0,143,2024,August,34,25,2024-08-25,0,3,2,0.0,0,BB,CZE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,36.0,,0,Transient-Party,100.0,0,0
HB-089874,City Hotel,0,84,2024,May,21,26,2024-05-26,0,2,0,2.0,0,BB,PRT,Direct,Direct,0,0,0,B,B,1,No Deposit,14.0,,0,Transient,128.78,0,0
HB-009000,Resort Hotel,1,141,2024,October,43,22,2024-10-22,2,2,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,78.0,0,0
HB-027306,Resort Hotel,0,92,2024,August,34,22,2024-08-22,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,181.0,0,3
HB-075811,City Hotel,1,330,2023,September,37,12,2023-09-12,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
HB-051594,City Hotel,0,142,2024,May,21,22,2024-05-22,2,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient-Party,114.3,0,0
HB-021576,Resort Hotel,0,10,2024,February,9,29,2024-02-29,1,3,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,95.0,,0,Transient,29.0,0,0
HB-002322,Resort Hotel,1,78,2023,October,41,9,2023-10-09,1,2,2,0.0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,134.0,,0,Transient,92.0,0,0
HB-094916,City Hotel,0,189,2024,August,32,8,2024-08-08,1,3,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,,0,Transient-Party,72.25,0,0
HB-114300,City Hotel,0,448,2025,June,25,17,2025-06-17,2,1,2,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,1
HB-004291,Resort Hotel,1,219,2024,March,9,2,2024-03-02,2,5,2,0.0,0,HB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,310.0,,0,Transient,52.0,0,0
HB-000948,Resort Hotel,0,83,2023,August,32,7,2023-08-07,2,2,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient-Party,107.2,0,2
HB-008174,Resort Hotel,1,130,2024,September,37,15,2024-09-15,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,164.0,0,0
HB-011385,Resort Hotel,1,5,2025,May,19,5,2025-05-05,0,2,1,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,87.0,0,1
HB-112291,City Hotel,0,16,2025,May,21,20,2025-05-20,1,1,2,0.0,0,SC,THA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,145.0,0,1
HB-071094,City Hotel,1,170,2025,June,26,28,2025-06-28,0,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,0
HB-118318,City Hotel,0,191,2025,August,33,15,2025-08-15,0,3,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,175.5,0,0
HB-042934,City Hotel,1,87,2023,September,37,11,2023-09-11,0,1,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,68.0,0,Transient-Party,90.0,0,0
HB-034974,Resort Hotel,0,152,2025,April,14,5,2025-04-05,1,4,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,5,No Deposit,,223.0,0,Transient-Party,42.0,0,0
HB-070943,City Hotel,1,213,2025,June,26,26,2025-06-26,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,323.0,,0,Transient,115.0,0,0
HB-062442,City Hotel,1,38,2025,January,3,14,2025-01-14,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,Non Refund,,67.0,0,Transient,75.0,0,0
HB-021117,Resort Hotel,0,2,2024,February,7,17,2024-02-17,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,,47.0,0,Transient,36.0,1,0
HB-043273,City Hotel,1,26,2023,September,37,17,2023-09-17,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.67,0,1
HB-080010,City Hotel,0,40,2023,November,45,7,2023-11-07,2,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,F,1,No Deposit,28.0,,0,Group,60.0,0,0
HB-083875,City Hotel,0,2,2024,February,7,12,2024-02-12,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,102.0,0,2
